run_id,structure_id,position_group,manual_group,is_extra_tail_group,x_m,y_m,position_received_packets,position_expected_packets_from_fcnt,position_missing_packets_from_fcnt,position_duplicate_fcnt_packets,position_fcnt_min,position_fcnt_max,position_packet_delivery_rate,position_packet_loss_rate,position_data_loss_rate
2026-06-29_R1350_01,R1350,3,3,False,29.272,-1.5,19,19,0,17,265,283,1.0,0.0,0.0
2026-06-29_R1350_01,R1350,4,4,False,42.908,-1.5,11,11,0,9,283,293,1.0,0.0,0.0
2026-06-29_R1350_01,R1350,5,5,False,56.544,-1.5,17,17,0,15,293,309,1.0,0.0,0.0
2026-06-29_R1350_01,R1350,6,6,False,70.17999999999999,-1.5,16,16,0,14,309,324,1.0,0.0,0.0
2026-06-29_R1350_01,R1350,7,7,False,83.816,-1.5,49,49,0,47,324,372,1.0,0.0,0.0
2026-06-29_R1350_01,R1350,8,8,False,97.452,-1.5,15,15,0,13,372,386,1.0,0.0,0.0
2026-06-29_R1350_01,R1350,9,9,False,111.088,-1.5,21,21,0,19,386,406,1.0,0.0,0.0
2026-06-29_R1350_01,R1350,10,10,False,124.72399999999999,-1.5,17,17,0,17,406,422,1.0,0.0,0.0
2026-06-29_R1350_01,R1350,11,11,False,138.35999999999999,-1.5,19,19,0,19,423,441,1.0,0.0,0.0
2026-06-29_R1350_01,R1350,12,12,False,161.99599999999998,-1.5,16,16,0,16,442,457,1.0,0.0,0.0
2026-06-29_R1368_01,R1368,1,1,False,2.0,18.3,48,49,1,0,2147,2195,0.9795918367346939,0.02040816326530612,0.02040816326530612
2026-06-29_R1368_01,R1368,2,2,False,15.636,18.3,26,38,12,0,2171,2208,0.6842105263157895,0.3157894736842105,0.3157894736842105
2026-06-29_R1368_01,R1368,3,3,False,29.272,18.3,24,37,13,0,2184,2220,0.6486486486486487,0.35135135135135137,0.35135135135135137
2026-06-29_R1368_01,R1368,4,4,False,42.908,18.3,32,41,9,0,2196,2236,0.7804878048780488,0.21951219512195122,0.21951219512195122
2026-06-29_R1368_01,R1368,5,5,False,56.544,18.3,26,38,12,0,2212,2249,0.6842105263157895,0.3157894736842105,0.3157894736842105
2026-06-29_R1368_01,R1368,6,6,False,70.17999999999999,18.3,32,41,9,0,2225,2265,0.7804878048780488,0.21951219512195122,0.21951219512195122
2026-06-29_R1368_01,R1368,7,7,False,83.816,18.3,65,65,0,15,2241,2305,1.0,0.0,0.0
2026-06-29_R1368_01,R1368,8,8,False,97.452,18.3,30,40,10,0,2281,2320,0.75,0.25,0.25
2026-06-29_R1368_01,R1368,9,9,False,111.088,18.3,31,41,10,1,2296,2336,0.7560975609756098,0.24390243902439024,0.24390243902439024
2026-06-29_R1368_01,R1368,10,10,False,124.72399999999999,18.3,41,47,6,1,2311,2357,0.8723404255319149,0.1276595744680851,0.1276595744680851
2026-06-29_R1368_01,R1368,11,11,False,138.35999999999999,18.3,30,42,12,0,2331,2372,0.7142857142857143,0.2857142857142857,0.2857142857142857
2026-06-29_R1368_01,R1368,12,12,False,161.99599999999998,18.3,32,43,11,0,2346,2388,0.7441860465116279,0.2558139534883721,0.2558139534883721
2026-06-29_R1376_01,R1376,1,1,False,2.0,27.1,26,40,14,0,2363,2402,0.65,0.35,0.35
2026-06-29_R1376_01,R1376,2,2,False,15.636,27.1,26,40,14,0,2376,2415,0.65,0.35,0.35
2026-06-29_R1376_01,R1376,3,3,False,29.272,27.1,30,42,12,0,2389,2430,0.7142857142857143,0.2857142857142857,0.2857142857142857
2026-06-29_R1376_01,R1376,4,4,False,42.908,27.1,24,39,15,0,2404,2442,0.6153846153846154,0.38461538461538464,0.38461538461538464
2026-06-29_R1376_01,R1376,5,5,False,56.544,27.1,26,40,14,0,2416,2455,0.65,0.35,0.35
2026-06-29_R1376_01,R1376,6,6,False,70.17999999999999,27.1,32,43,11,0,2429,2471,0.7441860465116279,0.2558139534883721,0.2558139534883721
2026-06-29_R1376_01,R1376,7,7,False,83.816,27.1,66,66,0,12,2445,2510,1.0,0.0,0.0
2026-06-29_R1376_01,R1376,8,8,False,97.452,27.1,30,43,13,0,2483,2525,0.6976744186046512,0.3023255813953488,0.3023255813953488
2026-06-29_R1376_01,R1376,9,9,False,111.088,27.1,34,45,11,0,2498,2542,0.7555555555555555,0.24444444444444444,0.24444444444444444
2026-06-29_R1376_01,R1376,10,10,False,124.72399999999999,27.1,34,45,11,0,2515,2559,0.7555555555555555,0.24444444444444444,0.24444444444444444
2026-06-29_R1376_01,R1376,11,11,False,138.35999999999999,27.1,42,49,7,0,2532,2580,0.8571428571428571,0.14285714285714285,0.14285714285714285
2026-06-29_R1376_01,R1376,12,12,False,161.99599999999998,27.1,32,45,13,2,2553,2597,0.7111111111111111,0.28888888888888886,0.28888888888888886
2026-06-29_R1386_01,R1386,1,1,False,2.0,38.1,28,44,16,0,2572,2615,0.6363636363636364,0.36363636363636365,0.36363636363636365
2026-06-29_R1386_01,R1386,2,2,False,15.636,38.1,25,43,18,1,2586,2628,0.5813953488372093,0.4186046511627907,0.4186046511627907
2026-06-29_R1386_01,R1386,3,3,False,29.272,38.1,24,43,19,0,2598,2640,0.5581395348837209,0.4418604651162791,0.4418604651162791
2026-06-29_R1386_01,R1386,4,4,False,42.908,38.1,38,50,12,0,2610,2659,0.76,0.24,0.24
2026-06-29_R1386_01,R1386,5,5,False,56.544,38.1,27,45,18,1,2629,2673,0.6,0.4,0.4
2026-06-29_R1386_01,R1386,6,6,False,70.17999999999999,38.1,32,48,16,0,2642,2689,0.6666666666666666,0.3333333333333333,0.3333333333333333
2026-06-29_R1386_01,R1386,7,7,False,83.816,38.1,71,71,0,7,2658,2728,1.0,0.0,0.0
2026-06-29_R1386_01,R1386,8,8,False,97.452,38.1,25,45,20,1,2697,2741,0.5555555555555556,0.4444444444444444,0.4444444444444444
2026-06-29_R1386_01,R1386,9,9,False,111.088,38.1,18,40,22,0,2711,2750,0.45,0.55,0.55
2026-06-29_R1386_01,R1386,10,10,False,124.72399999999999,38.1,31,47,16,1,2720,2766,0.6595744680851063,0.3404255319148936,0.3404255319148936
2026-06-29_R1386_01,R1386,11,11,False,138.35999999999999,38.1,28,46,18,0,2735,2780,0.6086956521739131,0.391304347826087,0.391304347826087
2026-06-29_R1386_01,R1386,12,12,False,161.99599999999998,38.1,23,45,22,3,2749,2793,0.5111111111111111,0.4888888888888889,0.4888888888888889
2026-06-29_R1396_01,R1396,1,1,False,2.0,49.1,24,47,23,0,2762,2808,0.5106382978723404,0.48936170212765956,0.48936170212765956
2026-06-29_R1396_01,R1396,2,2,False,15.636,49.1,30,50,20,0,2774,2823,0.6,0.4,0.4
2026-06-29_R1396_01,R1396,3,3,False,29.272,49.1,29,49,20,0,2789,2837,0.5918367346938775,0.40816326530612246,0.40816326530612246
2026-06-29_R1396_01,R1396,4,4,False,42.908,49.1,27,48,21,0,2804,2851,0.5625,0.4375,0.4375
2026-06-29_R1396_01,R1396,5,5,False,56.544,49.1,24,47,23,1,2817,2863,0.5106382978723404,0.48936170212765956,0.48936170212765956
2026-06-29_R1396_01,R1396,6,6,False,70.17999999999999,49.1,32,52,20,1,2829,2880,0.6153846153846154,0.38461538461538464,0.38461538461538464
2026-06-29_R1396_01,R1396,7,7,False,83.816,49.1,69,72,3,1,2844,2915,0.9583333333333334,0.041666666666666664,0.041666666666666664
2026-06-29_R1396_01,R1396,8,8,False,97.452,49.1,30,53,23,0,2878,2930,0.5660377358490566,0.4339622641509434,0.4339622641509434
2026-06-29_R1396_01,R1396,9,9,False,111.088,49.1,26,51,25,0,2893,2943,0.5098039215686274,0.49019607843137253,0.49019607843137253
2026-06-29_R1396_01,R1396,10,10,False,124.72399999999999,49.1,30,53,23,0,2906,2958,0.5660377358490566,0.4339622641509434,0.4339622641509434
2026-06-29_R1396_01,R1396,11,11,False,138.35999999999999,49.1,22,49,27,0,2921,2969,0.4489795918367347,0.5510204081632653,0.5510204081632653
2026-06-29_R1396_01,R1396,12,12,False,161.99599999999998,49.1,17,46,29,0,2932,2977,0.3695652173913043,0.6304347826086957,0.6304347826086957
2026-06-30_R1090_01,R1090,1,1,False,-2.0,105.60000000000001,20,396,376,0,506,901,0.050505050505050504,0.9494949494949495,0.9494949494949495
2026-06-30_R1090_01,R1090,2,2,False,-15.636,105.60000000000001,20,396,376,0,516,911,0.050505050505050504,0.9494949494949495,0.9494949494949495
2026-06-30_R1090_01,R1090,3,3,False,-29.272,105.60000000000001,14,397,383,0,526,922,0.03526448362720403,0.964735516372796,0.964735516372796
2026-06-30_R1090_01,R1090,4,4,False,-42.908,105.60000000000001,32,406,374,0,533,938,0.07881773399014778,0.9211822660098522,0.9211822660098522
2026-06-30_R1090_01,R1090,5,5,False,-56.544,105.60000000000001,4,396,392,0,549,944,0.010101010101010102,0.98989898989899,0.98989898989899
2026-06-30_R1090_01,R1090,6,6,False,-70.17999999999999,105.60000000000001,3,396,393,1,551,946,0.007575757575757576,0.9924242424242424,0.9924242424242424
2026-06-30_R1090_01,R1090,7,7,False,-83.816,105.60000000000001,4,412,408,0,553,964,0.009708737864077669,0.9902912621359223,0.9902912621359223
2026-06-30_R1090_01,R1090,8,8,False,-97.452,105.60000000000001,67,453,386,3,555,1007,0.1479028697571744,0.8520971302428256,0.8520971302428256
2026-06-30_R1451_01,R1451,1,1,False,2.0,109.60000000000001,27,381,354,1,400,780,0.07086614173228346,0.9291338582677166,0.9291338582677166
2026-06-30_R1451_01,R1451,2,2,False,15.636,109.60000000000001,14,373,359,3,418,790,0.03753351206434316,0.9624664879356568,0.9624664879356568
2026-06-30_R1451_01,R1451,3,3,False,29.272,109.60000000000001,8,371,363,0,414,784,0.0215633423180593,0.9784366576819407,0.9784366576819407
2026-06-30_R1451_01,R1451,4,4,False,42.908,109.60000000000001,9,371,362,0,426,796,0.02425876010781671,0.9757412398921833,0.9757412398921833
2026-06-30_R1451_01,R1451,5,5,False,56.544,109.60000000000001,20,375,355,2,431,805,0.05333333333333334,0.9466666666666667,0.9466666666666667
2026-06-30_R1451_01,R1451,6,6,False,70.17999999999999,109.60000000000001,24,374,350,4,442,815,0.06417112299465241,0.9358288770053476,0.9358288770053476
2026-06-30_R1451_01,R1451,7,7,False,83.816,109.60000000000001,25,371,346,5,456,826,0.0673854447439353,0.9326145552560647,0.9326145552560647
2026-06-30_R1451_01,R1451,12,12,False,161.99599999999998,109.60000000000001,56,415,359,2,471,885,0.13493975903614458,0.8650602409638555,0.8650602409638555
2026-06-30_R1461_01,R1461,1,1,False,2.0,120.60000000000001,21,334,313,0,318,651,0.06287425149700598,0.937125748502994,0.937125748502994
2026-06-30_R1461_01,R1461,2,2,False,15.636,120.60000000000001,13,329,316,2,328,656,0.03951367781155015,0.9604863221884499,0.9604863221884499
2026-06-30_R1461_01,R1461,3,3,False,29.272,120.60000000000001,10,326,316,2,336,661,0.03067484662576687,0.9693251533742331,0.9693251533742331
2026-06-30_R1461_01,R1461,4,4,False,42.908,120.60000000000001,11,327,316,1,342,668,0.03363914373088685,0.9663608562691132,0.9663608562691132
2026-06-30_R1461_01,R1461,6,6,False,70.17999999999999,120.60000000000001,12,332,320,0,348,679,0.03614457831325301,0.963855421686747,0.963855421686747
2026-06-30_R1461_01,R1461,7,7,False,83.816,120.60000000000001,5,331,326,1,354,684,0.015105740181268883,0.9848942598187311,0.9848942598187311
2026-06-30_R1461_01,R1461,10,10,False,124.72399999999999,120.60000000000001,10,346,336,0,357,702,0.028901734104046242,0.9710982658959537,0.9710982658959537
2026-06-30_R1461_01,R1461,11,11,False,138.35999999999999,120.60000000000001,2,342,340,0,362,703,0.005847953216374269,0.9941520467836257,0.9941520467836257
2026-06-30_R1470_01,R1470,11,11,False,138.35999999999999,130.5,40,41,1,0,30,70,0.975609756097561,0.024390243902439025,0.024390243902439025
2026-06-30_R1471_01,R1471,1,1,False,2.0,131.60000000000002,14,319,305,0,297,615,0.0438871473354232,0.9561128526645768,0.9561128526645768
2026-06-30_R1471_01,R1471,2,2,False,15.636,131.60000000000002,8,317,309,1,304,620,0.025236593059936908,0.9747634069400631,0.9747634069400631
2026-06-30_R1471_01,R1471,3,3,False,29.272,131.60000000000002,8,315,307,1,308,622,0.025396825396825397,0.9746031746031746,0.9746031746031746
2026-06-30_R1471_01,R1471,4,4,False,42.908,131.60000000000002,5,324,319,0,313,636,0.015432098765432098,0.9845679012345679,0.9845679012345679
2026-06-30_R1481_01,R1481,1,1,False,2.0,142.60000000000002,18,263,245,0,234,496,0.06844106463878327,0.9315589353612167,0.9315589353612167
2026-06-30_R1481_01,R1481,2,2,False,15.636,142.60000000000002,2,256,254,0,243,498,0.0078125,0.9921875,0.9921875
2026-06-30_R1481_01,R1481,3,3,False,29.272,142.60000000000002,2,263,261,0,244,506,0.0076045627376425855,0.9923954372623575,0.9923954372623575
2026-06-30_R1481_01,R1481,5,5,False,56.544,142.60000000000002,17,283,266,2,245,527,0.06007067137809187,0.9399293286219081,0.9399293286219081
2026-06-30_R1481_01,R1481,6,6,False,70.17999999999999,142.60000000000002,20,284,264,1,254,537,0.07042253521126761,0.9295774647887324,0.9295774647887324
2026-06-30_R1481_01,R1481,7,7,False,83.816,142.60000000000002,2,280,278,0,265,544,0.007142857142857143,0.9928571428571429,0.9928571428571429
2026-06-30_R1489_01,R1489,1,1,False,2.0,151.4,15,246,231,1,208,453,0.06097560975609756,0.9390243902439024,0.9390243902439024
2026-06-30_R1489_01,R1489,2,2,False,15.636,151.4,13,244,231,1,216,459,0.05327868852459016,0.9467213114754098,0.9467213114754098
2026-06-30_R1494_01,R1494,1,1,False,2.0,156.9,17,234,217,0,180,413,0.07264957264957266,0.9273504273504274,0.9273504273504274
2026-06-30_R1494_01,R1494,2,2,False,15.636,156.9,2,228,226,0,189,416,0.008771929824561403,0.9912280701754386,0.9912280701754386
2026-06-30_R1497_01,R1497,1,1,False,2.0,160.20000000000002,25,223,198,1,145,367,0.11210762331838565,0.8878923766816144,0.8878923766816144
2026-06-30_R1497_01,R1497,2,2,False,15.636,160.20000000000002,8,214,206,2,158,371,0.037383177570093455,0.9626168224299065,0.9626168224299065
2026-06-30_R1497_01,R1497,3,3,False,29.272,160.20000000000002,18,222,204,0,163,384,0.08108108108108109,0.918918918918919,0.918918918918919
2026-06-30_R1497_01,R1497,4,4,False,42.908,160.20000000000002,11,231,220,0,172,402,0.047619047619047616,0.9523809523809523,0.9523809523809523
2026-06-30_R1499_01,R1499,11,11,False,138.35999999999999,162.4,17,54,37,2,50,103,0.3148148148148148,0.6851851851851852,0.6851851851851852
2026-06-30_R1499_02,R1499,1,1,False,2.0,162.4,34,175,141,0,103,277,0.19428571428571428,0.8057142857142857,0.8057142857142857
2026-06-30_R1499_02,R1499,2,2,False,15.636,162.4,4,162,158,0,120,281,0.024691358024691357,0.9753086419753086,0.9753086419753086
2026-06-30_R1501_01,R1501,1,1,False,2.0,164.60000000000002,12,144,132,0,93,236,0.08333333333333333,0.9166666666666666,0.9166666666666666
2026-06-30_R1503_01,R1503,1,1,False,2.0,166.8,18,134,116,0,84,217,0.13432835820895522,0.8656716417910447,0.8656716417910447
2026-06-30_R1505_01,R1505,1,1,False,2.0,169.0,15,112,97,1,75,186,0.13392857142857142,0.8660714285714286,0.8660714285714286
2026-07-02_R1090_02,R1090,1,1,False,-2.0,105.60000000000001,24,68,44,0,122,189,0.35294117647058826,0.6470588235294118,0.6470588235294118
2026-07-02_R1090_02,R1090,2,2,False,-15.636,105.60000000000001,40,77,37,0,134,210,0.5194805194805194,0.4805194805194805,0.4805194805194805
2026-07-02_R1090_02,R1090,5,5,False,-56.544,105.60000000000001,8,73,65,0,154,226,0.1095890410958904,0.8904109589041096,0.8904109589041096
2026-07-02_R1090_02,R1090,6,6,False,-70.17999999999999,105.60000000000001,8,74,66,0,158,231,0.10810810810810811,0.8918918918918919,0.8918918918918919
2026-07-02_R1090_02,R1090,8,8,False,-97.452,105.60000000000001,2,80,78,0,162,241,0.025,0.975,0.975
2026-07-02_R1100_01,R1100,1,1,False,-2.0,94.60000000000001,34,202,168,0,1168,1369,0.16831683168316833,0.8316831683168316,0.8316831683168316
2026-07-02_R1100_01,R1100,2,2,False,-15.636,94.60000000000001,16,194,178,0,1185,1378,0.08247422680412371,0.9175257731958762,0.9175257731958762
2026-07-02_R1100_01,R1100,3,3,False,-29.272,94.60000000000001,16,196,180,0,1193,1388,0.08163265306122448,0.9183673469387755,0.9183673469387755
2026-07-02_R1100_01,R1100,4,4,False,-42.908,94.60000000000001,18,200,182,0,1201,1400,0.09,0.91,0.91
2026-07-02_R1100_01,R1100,5,5,False,-56.544,94.60000000000001,19,202,183,1,1210,1411,0.09405940594059406,0.905940594059406,0.905940594059406
2026-07-02_R1100_01,R1100,6,6,False,-70.17999999999999,94.60000000000001,23,203,180,3,1220,1422,0.11330049261083744,0.8866995073891626,0.8866995073891626
2026-07-02_R1100_01,R1100,7,7,False,-83.816,94.60000000000001,3,199,196,1,1233,1431,0.01507537688442211,0.9849246231155779,0.9849246231155779
2026-07-02_R1100_01,R1100,8,8,False,-97.452,94.60000000000001,16,206,190,0,1235,1440,0.07766990291262135,0.9223300970873787,0.9223300970873787
2026-07-02_R1110_01,R1110,1,1,False,-2.0,83.60000000000001,26,122,96,2,194,315,0.21311475409836064,0.7868852459016393,0.7868852459016393
2026-07-02_R1110_01,R1110,2,2,False,-15.636,83.60000000000001,21,119,98,1,208,326,0.17647058823529413,0.8235294117647058,0.8235294117647058
2026-07-02_R1110_01,R1110,3,3,False,-29.272,83.60000000000001,15,115,100,1,219,333,0.13043478260869565,0.8695652173913043,0.8695652173913043
2026-07-02_R1110_01,R1110,4,4,False,-42.908,83.60000000000001,21,119,98,1,227,345,0.17647058823529413,0.8235294117647058,0.8235294117647058
2026-07-02_R1110_01,R1110,5,5,False,-56.544,83.60000000000001,12,115,103,0,238,352,0.10434782608695652,0.8956521739130435,0.8956521739130435
2026-07-02_R1110_01,R1110,7,7,False,-83.816,83.60000000000001,6,128,122,0,244,371,0.046875,0.953125,0.953125
2026-07-02_R1110_01,R1110,8,8,False,-97.452,83.60000000000001,4,130,126,0,247,376,0.03076923076923077,0.9692307692307692,0.9692307692307692
2026-07-02_R1110_01,R1110,10,10,False,-124.72399999999999,83.60000000000001,2,136,134,0,249,384,0.014705882352941176,0.9852941176470589,0.9852941176470589
2026-07-02_R1110_01,R1110,11,11,False,-138.35999999999999,83.60000000000001,2,139,137,0,250,388,0.014388489208633094,0.9856115107913669,0.9856115107913669
2026-07-02_R1110_01,R1110,12,12,False,-161.99599999999998,83.60000000000001,1,1,0,0,391,391,1.0,0.0,0.0
2026-07-02_R1140_01,R1140,7,7,False,-83.816,50.6,71,216,145,1,662,877,0.3287037037037037,0.6712962962962963,0.6712962962962963
2026-07-02_R1140_01,R1140,8,8,False,-97.452,50.6,28,194,166,0,698,891,0.14432989690721648,0.8556701030927835,0.8556701030927835
2026-07-02_R1140_01,R1140,9,9,False,-111.088,50.6,43,200,157,1,712,911,0.215,0.785,0.785
2026-07-02_R1140_01,R1140,10,10,False,-124.72399999999999,50.6,12,184,172,0,734,917,0.06521739130434782,0.9347826086956522,0.9347826086956522
2026-07-02_R1140_01,R1140,11,11,False,-138.35999999999999,50.6,20,189,169,0,740,928,0.10582010582010581,0.8941798941798942,0.8941798941798942
2026-07-02_R1140_01,R1140,12,12,False,-161.99599999999998,50.6,29,194,165,2,750,943,0.14948453608247422,0.8505154639175257,0.8505154639175257
2026-07-02_R1150_01,R1150,1,1,False,-2.0,39.6,26,191,165,0,767,957,0.13612565445026178,0.8638743455497382,0.8638743455497382
2026-07-02_R1150_01,R1150,2,2,False,-15.636,39.6,27,192,165,0,780,971,0.140625,0.859375,0.859375
2026-07-02_R1150_01,R1150,3,3,False,-29.272,39.6,32,195,163,0,793,987,0.1641025641025641,0.8358974358974359,0.8358974358974359
2026-07-02_R1150_01,R1150,4,4,False,-42.908,39.6,31,194,163,0,809,1002,0.15979381443298968,0.8402061855670103,0.8402061855670103
2026-07-02_R1150_01,R1150,5,5,False,-56.544,39.6,28,192,164,0,825,1016,0.14583333333333334,0.8541666666666666,0.8541666666666666
2026-07-02_R1150_01,R1150,6,6,False,-70.17999999999999,39.6,22,189,167,0,839,1027,0.1164021164021164,0.8835978835978836,0.8835978835978836
2026-07-02_R1150_01,R1150,7,7,False,-83.816,39.6,102,229,127,0,850,1078,0.44541484716157204,0.5545851528384279,0.5545851528384279
2026-07-02_R1150_01,R1150,8,8,False,-97.452,39.6,30,193,163,0,901,1093,0.15544041450777202,0.844559585492228,0.844559585492228
2026-07-02_R1150_01,R1150,9,9,False,-111.088,39.6,24,190,166,0,916,1105,0.12631578947368421,0.8736842105263158,0.8736842105263158
2026-07-02_R1150_01,R1150,10,10,False,-124.72399999999999,39.6,15,185,170,1,928,1112,0.08108108108108109,0.918918918918919,0.918918918918919
2026-07-02_R1150_01,R1150,11,11,False,-138.35999999999999,39.6,27,191,164,1,936,1126,0.14136125654450263,0.8586387434554974,0.8586387434554974
2026-07-02_R1150_01,R1150,12,12,False,-161.99599999999998,39.6,26,193,167,1,950,1142,0.13471502590673576,0.8652849740932642,0.8652849740932642
2026-07-02_R1159_01,R1159,1,1,False,-2.0,29.700000000000003,30,240,210,0,1271,1510,0.125,0.875,0.875
2026-07-02_R1159_01,R1159,2,2,False,-15.636,29.700000000000003,30,240,210,0,1286,1525,0.125,0.875,0.875
2026-07-02_R1159_01,R1159,3,3,False,-29.272,29.700000000000003,27,238,211,1,1301,1538,0.1134453781512605,0.8865546218487395,0.8865546218487395
2026-07-02_R1159_01,R1159,4,4,False,-42.908,29.700000000000003,32,240,208,0,1315,1554,0.13333333333333333,0.8666666666666667,0.8666666666666667
2026-07-02_R1159_01,R1159,5,5,False,-56.544,29.700000000000003,30,239,209,0,1331,1569,0.12552301255230125,0.8744769874476988,0.8744769874476988
2026-07-02_R1159_01,R1159,6,6,False,-70.17999999999999,29.700000000000003,30,239,209,0,1346,1584,0.12552301255230125,0.8744769874476988,0.8744769874476988
2026-07-02_R1159_01,R1159,7,7,False,-83.816,29.700000000000003,153,298,145,5,1361,1658,0.5134228187919463,0.4865771812080537,0.4865771812080537
2026-07-02_R1159_01,R1159,8,8,False,-97.452,29.700000000000003,19,228,209,1,1440,1667,0.08333333333333333,0.9166666666666666,0.9166666666666666
2026-07-02_R1159_01,R1159,9,9,False,-111.088,29.700000000000003,34,236,202,0,1450,1685,0.1440677966101695,0.8559322033898306,0.8559322033898306
2026-07-02_R1159_01,R1159,10,10,False,-124.72399999999999,29.700000000000003,15,229,214,0,1467,1695,0.06550218340611354,0.9344978165938864,0.9344978165938864
2026-07-02_R1159_01,R1159,11,11,False,-138.35999999999999,29.700000000000003,32,237,205,1,1474,1710,0.1350210970464135,0.8649789029535865,0.8649789029535865
2026-07-02_R1170_01,R1170,1,1,False,-2.0,17.6,20,189,169,0,965,1153,0.10582010582010581,0.8941798941798942,0.8941798941798942
2026-07-02_R1170_01,R1170,2,2,False,-15.636,17.6,26,192,166,0,975,1166,0.13541666666666666,0.8645833333333334,0.8645833333333334
2026-07-02_R1170_01,R1170,3,3,False,-29.272,17.6,26,192,166,0,988,1179,0.13541666666666666,0.8645833333333334,0.8645833333333334
2026-07-02_R1170_01,R1170,4,4,False,-42.908,17.6,22,190,168,0,1001,1190,0.11578947368421053,0.8842105263157894,0.8842105263157894
2026-07-02_R1170_01,R1170,5,5,False,-56.544,17.6,22,190,168,0,1012,1201,0.11578947368421053,0.8842105263157894,0.8842105263157894
2026-07-02_R1170_01,R1170,6,6,False,-70.17999999999999,17.6,32,195,163,0,1023,1217,0.1641025641025641,0.8358974358974359,0.8358974358974359
2026-07-02_R1170_01,R1170,7,7,False,-83.816,17.6,126,242,116,0,1039,1280,0.5206611570247934,0.4793388429752066,0.4793388429752066
2026-07-02_R1170_01,R1170,8,8,False,-97.452,17.6,32,195,163,0,1102,1296,0.1641025641025641,0.8358974358974359,0.8358974358974359
2026-07-02_R1170_01,R1170,9,9,False,-111.088,17.6,26,192,166,0,1118,1309,0.13541666666666666,0.8645833333333334,0.8645833333333334
2026-07-02_R1170_01,R1170,10,10,False,-124.72399999999999,17.6,29,193,164,1,1131,1323,0.15025906735751296,0.8497409326424871,0.8497409326424871
2026-07-02_R1170_01,R1170,11,11,False,-138.35999999999999,17.6,9,183,174,1,1146,1328,0.04918032786885246,0.9508196721311475,0.9508196721311475
2026-07-02_R1170_01,R1170,12,12,False,-161.99599999999998,17.6,13,193,180,0,1151,1343,0.06735751295336788,0.9326424870466321,0.9326424870466321
2026-07-02_R1360_02,R1360,2,2,False,15.636,9.5,34,394,360,0,2072,2465,0.08629441624365482,0.9137055837563451,0.9137055837563451
2026-07-02_R1360_02,R1360,3,3,False,29.272,9.5,36,394,358,0,2089,2482,0.09137055837563451,0.9086294416243654,0.9086294416243654
2026-07-02_R1360_02,R1360,4,4,False,42.908,9.5,18,385,367,0,2107,2491,0.046753246753246755,0.9532467532467532,0.9532467532467532
2026-07-02_R1360_02,R1360,5,5,False,56.544,9.5,30,391,361,0,2116,2506,0.07672634271099744,0.9232736572890026,0.9232736572890026
2026-07-02_R1360_02,R1360,6,6,False,70.17999999999999,9.5,34,393,359,0,2131,2523,0.08651399491094147,0.9134860050890585,0.9134860050890585
2026-07-02_R1360_02,R1360,7,7,False,83.816,9.5,108,430,322,0,2148,2577,0.25116279069767444,0.7488372093023256,0.7488372093023256
2026-07-02_R1360_02,R1360,8,8,False,97.452,9.5,29,390,361,2,2202,2591,0.07435897435897436,0.9256410256410257,0.9256410256410257
2026-07-02_R1360_02,R1360,9,9,False,111.088,9.5,31,389,358,2,2217,2605,0.07969151670951156,0.9203084832904884,0.9203084832904884
2026-07-02_R1360_02,R1360,10,10,False,124.72399999999999,9.5,30,387,357,0,2234,2620,0.07751937984496124,0.9224806201550387,0.9224806201550387
2026-07-02_R1360_02,R1360,11,11,False,138.35999999999999,9.5,2,374,372,0,2249,2622,0.0053475935828877,0.9946524064171123,0.9946524064171123
2026-07-02_R1360_02,R1360,12,12,False,161.99599999999998,9.5,2,382,380,0,2250,2631,0.005235602094240838,0.9947643979057592,0.9947643979057592
2026-07-02_R1411_01,R1411,1,1,False,2.0,65.60000000000001,30,372,342,0,1884,2255,0.08064516129032258,0.9193548387096774,0.9193548387096774
2026-07-02_R1411_01,R1411,2,2,False,15.636,65.60000000000001,28,371,343,0,1899,2269,0.07547169811320754,0.9245283018867925,0.9245283018867925
2026-07-02_R1411_01,R1411,3,3,False,29.272,65.60000000000001,26,370,344,0,1913,2282,0.07027027027027027,0.9297297297297298,0.9297297297297298
2026-07-02_R1411_01,R1411,4,4,False,42.908,65.60000000000001,28,371,343,0,1926,2296,0.07547169811320754,0.9245283018867925,0.9245283018867925
2026-07-02_R1411_01,R1411,5,5,False,56.544,65.60000000000001,32,373,341,0,1940,2312,0.08579088471849866,0.9142091152815014,0.9142091152815014
2026-07-02_R1411_01,R1411,6,6,False,70.17999999999999,65.60000000000001,15,364,349,1,1956,2319,0.04120879120879121,0.9587912087912088,0.9587912087912088
2026-07-02_R1411_01,R1411,7,7,False,83.816,65.60000000000001,138,425,287,0,1964,2388,0.3247058823529412,0.6752941176470588,0.6752941176470588
2026-07-02_R1411_01,R1411,8,8,False,97.452,65.60000000000001,6,359,353,0,2033,2391,0.016713091922005572,0.9832869080779945,0.9832869080779945
2026-07-02_R1411_01,R1411,9,9,False,111.088,65.60000000000001,6,363,357,0,2036,2398,0.01652892561983471,0.9834710743801653,0.9834710743801653
2026-07-02_R1411_01,R1411,10,10,False,124.72399999999999,65.60000000000001,24,373,349,0,2039,2411,0.064343163538874,0.935656836461126,0.935656836461126
